brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,is_luxury_brand,has_accident,has_clean_title
Jeep,Gladiator Overland,2020,8025,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,42433,5,1337.5,0,0,1
Mercedes-Benz,CLS-Class CLS 400 4MATIC,2016,62285,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29950,9,6228.5,1,1,1
Lexus,RX 350 Base,2021,5040,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Beige,Beige,At least 1 accident or damage reported,Yes,48900,4,1008.0,1,1,1
Mitsubishi,Outlander Sport ES,2015,98385,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Black,At least 1 accident or damage reported,Yes,10500,10,8944.09090909091,0,1,1
Hyundai,Sonata SE,2013,43903,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,12500,12,3377.153846153846,0,1,1
Ford,Mustang EcoBoost Premium,2017,41650,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,23600,8,4627.777777777777,0,0,1
BMW,X5 PHEV xDrive45e,2022,31850,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,60500,3,7962.5,1,0,1
Hyundai,Sonata Hybrid Limited,2013,96419,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,14999,12,7416.846153846154,0,1,1
Honda,Odyssey EX-L,2007,170000,Gasoline,244.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,7700,18,8947.368421052632,0,0,1
Chevrolet,Colorado LT Crew Cab,2009,139000,Gasoline,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,14500,16,8176.470588235294,0,0,1
Buick,Enclave Premium,2016,134655,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Ebony Twilight Metallic,Ebony,None reported,Yes,18051,9,13465.5,0,0,1
BMW,M235 i,2015,81000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Red,None reported,Yes,27890,10,7363.636363636364,1,0,1
Chevrolet,Corvette Base,2007,4048,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Gray,None reported,Yes,38000,18,213.05263157894737,0,0,1
Mercedes-Benz,S-Class S 63 AMG,2015,79876,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,45750,10,7261.454545454545,1,0,1
Toyota,Mirai Limited,2021,44000,not supported,182.0HP Electric Motor Hydrogen Fuel,A/T,Gray,Black,None reported,Yes,18500,4,8800.0,0,0,1
Land,Rover Range Rover Sport HSE,2019,65019,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,40500,6,9288.42857142857,0,0,1
Nissan,370Z Touring,2009,133409,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,At least 1 accident or damage reported,Yes,14999,16,7847.588235294118,0,1,1
BMW,330 i xDrive,2018,74381,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,22995,7,9297.625,1,1,1
Porsche,Macan,2023,2925,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Carrara White Metallic,Black,None reported,Yes,73300,2,975.0,1,0,1
BMW,128 i,2013,67874,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,18000,12,5221.076923076923,1,0,1
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,2018,71500,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,White,None reported,Yes,61000,7,8937.5,1,0,1
Jeep,Wrangler Sport,2014,71000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,22000,11,5916.666666666667,0,0,1
Ford,F-150 Raptor,2018,64517,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,47995,7,8064.625,0,0,1
Dodge,Sprinter 2500 High Roof,2004,55000,Diesel,154.0HP 2.7L 5 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,24000,21,2500.0,0,0,1
BMW,M550 i xDrive,2019,7580,Gasoline,456.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,51500,6,1082.857142857143,1,0,1
Hyundai,Sonata GLS,2010,135000,Gasoline,168.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Gray,None reported,Yes,3999,15,8437.5,0,0,1
Honda,Accord EX-L,2019,62200,Gasoline,192.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,21500,6,8885.714285714286,0,1,1
Cadillac,CTS 3.6L Premium,2014,69001,Gasoline,321.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,19500,11,5750.083333333333,0,0,1
Jaguar,XJ8 L,2006,78049,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,13980,19,3902.45,0,0,1
Chevrolet,Suburban High Country,2021,23292,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Black,None reported,Yes,73500,4,4658.4,0,0,1
Chevrolet,Suburban 1500 LTZ,2010,162671,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,12000,15,10166.9375,0,0,1
Land,Rover LR2 HSE,2010,100472,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,9975,15,6279.5,0,0,1
Subaru,WRX Limited,2017,73120,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,19950,8,8124.444444444444,0,1,1
Ford,Expedition Timberline,2022,23300,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Green,Green,None reported,Yes,67500,3,5825.0,0,0,1
Honda,Clarity Plug-In Hybrid Base,2018,71000,Plug-In Hybrid,212.0HP 1.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Red,Beige,At least 1 accident or damage reported,Yes,17500,7,8875.0,0,1,1
Chevrolet,Silverado 2500 LT,2011,240000,Diesel,335.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,None reported,Yes,18500,14,16000.0,0,0,1
Lexus,RX 450h Base,2013,119755,Hybrid,295.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,19500,12,9211.923076923076,1,0,1
Mercedes-Benz,M-Class ML 350 4MATIC,2015,88000,E85 Flex Fuel,302.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,A/T,Silver,Gray,None reported,Yes,19500,10,8000.0,1,0,1
BMW,X5 xDrive40i,2021,41000,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50000,4,8200.0,1,0,1
Chevrolet,Camaro 2SS,2022,7458,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,47500,3,1864.5,0,0,1
Jeep,Gladiator Sport S,2022,23000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,43000,3,5750.0,0,0,1
Land,Rover Discovery LSE,1998,149437,Gasoline,182.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,9995,27,5337.035714285715,0,0,1
Ford,F-250 XLT,2017,244000,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Red,Beige,None reported,Yes,35500,8,27111.11111111111,0,0,1
RAM,1500 Rebel,2019,46000,Hybrid,305.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,–,None reported,Yes,37900,6,6571.428571428572,0,0,1
RAM,1500 SLT,2017,45000,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,29999,8,5000.0,0,0,1
Mazda,CX-30 Premium Package,2021,18385,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Soul Red Crystal Metallic,White / Brown,None reported,Yes,29255,4,3677.0,0,0,1
Porsche,Boxster S,2005,44400,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,29800,20,2114.285714285714,1,0,1
Chevrolet,Malibu Limited LT,2016,104000,Gasoline,2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,10500,9,10400.0,0,0,1
MINI,Cooper S Base,2007,45000,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,7900,18,2368.4210526315787,0,0,1
Jeep,Gladiator Mojave,2022,24500,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,64000,3,6125.0,0,0,1
Toyota,Highlander XLE,2020,35000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36999,5,5833.333333333333,0,0,1
Acura,MDX Touring,2003,165000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,4000,22,7173.913043478261,0,1,1
Land,Rover Range Rover Sport SE MHEV,2021,15000,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,69000,4,3000.0,0,0,1
BMW,535 i xDrive,2014,119750,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,15499,11,9979.166666666666,1,0,1
Nissan,350Z Touring,2007,90000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,White,Green,At least 1 accident or damage reported,Yes,12000,18,4736.8421052631575,0,1,1
Ford,Transit Connect XLT,2015,112000,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,14500,10,10181.818181818182,0,1,1
Mercedes-Benz,SL-Class SL550 Roadster,2008,150000,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,16800,17,8333.333333333334,1,0,1
Hyundai,Sonata Sport 2.0T,2015,82900,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,13995,10,7536.363636363636,0,1,1
Audi,TT 1.8T,2004,79500,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,12000,21,3613.6363636363635,1,0,1
Volvo,XC90 T6 Inscription,2019,60000,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,37000,6,8571.42857142857,0,0,1
RAM,1500 Big Horn,2021,41800,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Black,None reported,Yes,44900,4,8360.0,0,0,1
Chevrolet,Tahoe LT,2021,71536,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Black,Jet Black,None reported,Yes,49685,4,14307.2,0,0,1
Ford,Explorer XLT,2014,127558,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,Green,Charcoal Black,None reported,Yes,13715,11,10629.833333333334,0,0,1
Chevrolet,Camaro 1SS,2017,39000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Yellow,Black,None reported,Yes,31500,8,4333.333333333333,0,0,1
Ford,Bronco Big Bend Advanced,2023,11500,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,54490,2,3833.3333333333335,0,0,1
Chrysler,Pacifica Launch Edition,2020,22200,Gasoline,287.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,36800,5,3700.0,0,0,1
RAM,1500 Rebel,2021,32000,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50927,4,6400.0,0,0,1
Toyota,86 Base,2020,14700,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,27350,5,2450.0,0,0,1
BMW,X5 xDrive50i,2016,79995,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23995,9,7999.5,1,0,1
GMC,Yukon Denali,2018,76000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,44500,7,9500.0,0,0,1
Honda,Accord EX-L,2014,62000,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,18987,11,5166.666666666667,0,1,1
Maserati,Ghibli S Q4,2017,53500,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,28700,8,5944.444444444444,0,0,1
BMW,435 i,2014,86500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,20900,11,7208.333333333333,1,0,1
Mercedes-Benz,GL-Class GL 450,2011,148000,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9900,14,9866.666666666666,1,1,1
GMC,Sierra 1500 SLE,2014,100080,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22989,11,8340.0,0,0,1
BMW,X5 PHEV xDrive45e,2023,3099,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995,2,1033.0,1,0,1
Dodge,Durango R/T,2020,78000,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,29500,5,13000.0,0,1,1
Ford,Bronco Sport Big Bend,2022,16700,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,31000,3,4175.0,0,0,1
Honda,Civic LX,2015,51300,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,17500,10,4663.636363636364,0,0,1
Ford,Shelby GT350 Base,2018,8237,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,62900,7,1029.625,0,0,1
Volkswagen,Jetta S,2010,99000,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,6000,15,6187.5,0,1,1
Mazda,CX-5 Grand Touring,2021,62377,Gasoline,2.5L I4 16V,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,26288,4,12475.4,0,0,1
Jeep,Wrangler Rubicon,2009,130000,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,15500,16,7647.058823529412,0,0,1
Ford,F-250 XLT,2016,94300,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28999,9,9430.0,0,1,1
BMW,528 i,2016,82000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16995,9,8200.0,1,1,1
Kia,Rio S,2021,67686,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15700,4,13537.2,0,0,1
Jeep,Wrangler Sport,1997,131000,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,At least 1 accident or damage reported,Yes,5500,28,4517.241379310345,0,1,1
BMW,X5 M50i,2021,28898,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000,4,5779.6,1,0,1
Mazda,MX-5 Miata RF Club,2022,7250,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619,3,1812.5,0,0,1
Ford,F-250 XLT,2014,59459,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999,11,4954.916666666667,0,1,1
Jeep,Wrangler Sahara,2012,78000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000,13,5571.428571428572,0,1,1
RAM,1500 Laramie,2021,24213,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,46500,4,4842.6,0,0,1
GMC,Yukon Denali,2016,107750,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,35500,9,10775.0,0,0,1
Ford,F-150 Lariat,2016,117000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26500,9,11700.0,0,0,1
Chevrolet,Corvette Base,2006,39132,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,35000,19,1956.6,0,0,1
BMW,Z4 2.5i,2004,94500,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,9000,21,4295.454545454545,1,0,1
Subaru,Crosstrek 2.0i Premium,2017,50011,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,21495,8,5556.777777777777,0,1,1
Lexus,GX 470 Base,2004,215000,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7350,21,9772.727272727272,1,1,1
Ford,F-150 XLT,2022,33818,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Agate Black Metallic,Black,None reported,Yes,46552,3,8454.5,0,0,1
Jeep,Wagoneer Series III,2022,9099,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,Yes,68362,3,2274.75,0,0,1
Volkswagen,GTI Base,2008,95798,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,9850,17,5322.111111111111,0,0,1
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,35943,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,51700,9,3594.3,1,0,1
Mazda,Mazda6 iSport VE,2008,106000,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Beige,None reported,Yes,4300,17,5888.888888888889,0,0,1
Kia,Telluride EX X-Line,2023,10400,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Green,None reported,Yes,48000,2,3466.6666666666665,0,0,1
Chevrolet,Tahoe LT,2022,2894,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Beige,None reported,Yes,63900,3,723.5,0,0,1
Dodge,Durango GT,2022,15592,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,DB Black Clearcoat,Black,None reported,Yes,39985,3,3898.0,0,0,1
Mercedes-Benz,AMG C 63 Base,2020,33548,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,57999,5,5591.333333333333,1,0,1
BMW,320 i xDrive,2016,185000,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,7500,9,18500.0,1,1,1
Chevrolet,Camaro 2SS,2017,62000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,34500,8,6888.888888888889,0,0,1
Jaguar,XF 35t Prestige,2017,101453,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,18500,8,11272.555555555555,0,1,1
RAM,3500 Laramie,2013,106385,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,42900,12,8183.461538461538,0,1,1
BMW,335 is,2012,86629,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,Yes,20995,13,6187.785714285715,1,0,1
Audi,S6 4.0T Premium Plus,2018,61258,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,49999,7,7657.25,1,0,1
Chrysler,300 S,2014,121500,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,15999,11,10125.0,0,0,1
GMC,Sierra 1500 AT4,2022,100,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499,3,25.0,0,0,1
Chrysler,200 C,2015,170000,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,5995,10,15454.545454545454,0,1,1
Ford,F-150 XLT SuperCab,2010,232000,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,3000,15,14500.0,0,0,1
MINI,Cooper S Base,2006,95000,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,–,None reported,Yes,12500,19,4750.0,0,0,1
Toyota,Venza XLE,2013,103466,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14200,12,7958.923076923077,0,1,1
Toyota,Camry Hybrid Base,2011,133121,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,White,At least 1 accident or damage reported,Yes,7900,14,8874.733333333334,0,1,1
Chevrolet,Tahoe LT,2012,162731,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,Yes,14500,13,11623.642857142857,0,0,1
Ford,Shelby GT500 Base,2021,568,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Orange,Black,None reported,Yes,90788,4,113.6,0,0,1
Lexus,RX 300 4WD,1999,249083,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,3500,26,9225.296296296296,1,1,1
Porsche,Macan S,2015,80300,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Beige,None reported,Yes,23999,10,7300.0,1,0,1
Ford,F-150 XLT SuperCab,2004,187000,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,6299,21,8500.0,0,0,1
Subaru,Outback 2.5 i Special Edition,2009,181870,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,6500,16,10698.235294117647,0,0,1
BMW,X5 xDrive40i,2020,37000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,50000,5,6166.666666666667,1,1,1
Lexus,GX 470 Base,2006,152000,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,13995,19,7600.0,1,1,1
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500,21,2739.090909090909,0,1,1
Mazda,MazdaSpeed Miata MX-5 Base,2004,33362,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,17599,21,1516.4545454545455,0,1,1
GMC,Acadia Denali,2021,47907,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,38436,4,9581.4,0,0,1
Mercedes-Benz,Metris Base,2016,17340,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,29000,9,1734.0,1,0,1
Cadillac,DeVille Base,1994,85000,–,–,A/T,White,Blue,None reported,Yes,7900,31,2656.25,0,0,1
Ford,Expedition EL XLT,2011,195500,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,Yes,8999,14,13033.333333333334,0,0,1
Chevrolet,Monte Carlo SS,2000,74000,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,–,None reported,Yes,4700,25,2846.153846153846,0,0,1
RAM,1500 Big Horn,2015,140500,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,14000,10,12772.727272727272,0,1,1
Jeep,Commander Base,2006,212500,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,6500,19,10625.0,0,0,1
Lexus,IS-F Base,2010,77400,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,At least 1 accident or damage reported,Yes,34500,15,4837.5,1,1,1
